Unnamed: 0,ID,RAdeg,DECdeg,G_mag,g_mag,g_r,logExcess,Gp_G,Pext,Pgc
15801,404040978131074944,17.746706,51.530263,19.516,18.414,0.947,1.069,-2.063,0.99,0.03
17724,2859618848067461504,7.911654,31.607571,20.205,18.419,0.453,1.099,-2.342,1.0,0.03
10929,382771784684864768,6.596938,44.331271,21.016,19.303,0.687,1.31,-2.606,1.0,0.0
13306,391818600719125632,5.753977,45.218106,21.604,19.418,1.089,1.386,-3.166,1.0,0.04
17740,2860506085231190400,5.084009,29.732937,20.515,19.345,0.707,0.872,-1.947,0.89,0.02
4581,364250060340453504,13.977575,36.058532,19.851,19.146,0.694,0.706,-1.518,1.0,0.02
15240,401113837660002304,16.866668,46.211246,20.576,19.092,0.818,1.132,-2.359,1.0,0.0
2840,320971259742328448,17.781426,34.902713,19.914,18.434,0.757,1.139,-2.341,1.0,0.01
3067,321898354203677056,19.617062,37.740556,20.522,18.276,0.671,1.273,-2.919,1.0,0.0
8388,374658763260484224,14.970079,41.46219,20.505,18.887,0.943,1.15,-2.438,1.0,0.0
17354,2858243114206804352,10.503459,29.518789,20.169,19.299,0.221,0.651,-1.276,0.77,0.2
7314,371429566328510848,16.592846,40.639141,18.291,19.482,1.18,0.158,-0.007,0.58,0.01
7421,372342538936526336,21.330034,41.840008,19.851,19.425,0.899,0.691,-1.38,0.96,0.04
432,310413233696343808,20.188682,31.47441,20.41,19.345,0.703,0.908,-1.85,1.0,0.06
19118,2864248204336823424,5.400638,35.117788,19.39,17.98,0.674,1.113,-2.257,1.0,0.01
18046,2860738769379571584,3.630097,30.161235,20.066,18.914,1.059,0.952,-2.013,1.0,0.0
16671,416220130992761344,10.110272,52.819404,17.785,18.924,1.537,0.147,-0.106,0.71,0.09
9875,380321900979900800,5.38497,40.209952,20.363,18.824,0.897,1.286,-2.547,1.0,0.02
4518,362897970275821568,12.906398,34.087452,21.525,19.152,0.304,1.069,-2.685,0.95,0.19
4483,362975210968005632,14.15231,34.521568,20.705,19.143,0.491,1.022,-2.163,0.97,0.03
7153,371711075664979584,20.063155,39.830681,20.238,19.002,0.763,1.036,-2.063,0.99,0.0
8520,375579844766895360,13.080554,42.67123,20.612,19.159,1.012,1.058,-2.407,1.0,0.0
17577,2858423541488786048,9.616991,29.898348,20.415,19.038,0.909,1.077,-2.124,1.0,0.01
16947,419163180030262784,5.364574,52.799799,19.004,19.476,0.729,0.256,-0.294,0.58,0.13
2504,315627255274446976,21.105703,31.392418,20.663,18.637,0.754,1.411,-3.024,0.98,0.13
17745,2859750720742951296,8.459697,32.116845,21.772,19.391,0.455,1.3,-2.953,1.0,0.01
14539,397017641449158144,22.433862,44.815101,20.781,19.378,0.824,1.156,-2.363,1.0,0.01
7465,372618997391769728,20.469435,42.668151,20.336,19.294,0.863,0.939,-1.904,1.0,0.01
12721,389357859335363456,6.71997,46.490047,17.62,18.854,1.289,0.322,-0.265,0.56,0.09
1506,314597425195934464,15.957895,33.509725,20.524,18.969,0.896,1.174,-2.387,1.0,0.0
18194,2861617244809799680,3.539896,30.824426,21.684,19.14,0.544,1.709,-3.39,1.0,0.01
19021,2863940753399514880,6.092482,34.072804,20.586,19.352,0.879,1.113,-2.154,1.0,0.0
418,310609840119500288,19.779566,31.484499,20.799,19.335,0.823,0.979,-2.284,0.95,0.04
13589,393175260629629184,1.72238,48.237936,20.331,18.578,0.29,1.022,-2.248,0.99,0.05
3107,321330181569939328,18.29157,36.087673,20.323,18.616,0.694,1.224,-2.522,1.0,0.0
1395,314013893759334016,18.285951,33.321263,20.122,19.285,0.784,0.812,-1.711,0.99,0.0
19529,2874079865514291840,1.945804,32.685661,18.908,18.14,0.735,0.833,-1.558,0.99,0.04
3557,323718389544519040,22.263566,39.01775,19.864,19.135,1.017,0.835,-1.679,0.99,0.03
10794,382430970439497472,8.639848,43.426361,20.225,18.845,0.832,1.162,-2.319,1.0,0.04
15811,403875158033546752,19.453255,51.39244,20.273,18.977,0.996,1.135,-2.302,1.0,0.0
9015,375913031149341312,13.070549,43.63115,20.028,17.969,0.747,1.407,-2.933,1.0,0.01
6451,369919043510484864,18.427393,38.044077,20.482,19.265,0.765,1.047,-2.205,1.0,0.03
11465,385288326279653376,4.585965,43.357192,19.254,17.573,0.565,1.219,-2.547,1.0,0.02
11336,384612642026615936,2.049121,43.015385,19.602,18.248,1.026,1.177,-2.398,1.0,0.0
7966,373408412381526144,19.640907,43.244562,20.315,19.303,0.748,0.902,-1.894,1.0,0.09
7646,372705205975226624,18.164884,40.844881,20.178,18.875,0.838,1.124,-2.278,1.0,0.0
15076,400618576388101760,20.698902,49.59132,16.996,17.652,1.251,0.431,-0.691,0.63,0.3
13477,392328533594636672,3.308368,47.380038,18.516,19.473,1.28,0.412,-0.552,0.6,0.06
17246,2859393070226648704,9.244092,31.226315,20.22,19.335,0.842,0.891,-1.824,1.0,0.01
4040,362641719642827776,13.690183,33.692981,20.384,18.882,0.62,1.058,-2.33,0.96,0.0
12967,391238230377592576,6.672968,49.296678,20.113,19.243,0.746,0.859,-1.733,0.99,0.03
15199,401151289774072832,16.802622,46.61469,20.151,19.153,0.968,0.926,-2.033,1.0,0.0
8665,374704977108599936,15.100062,41.865189,20.213,19.28,0.798,0.915,-1.888,1.0,0.02
18733,2862888898728471424,6.323683,32.308652,21.653,18.291,0.285,1.876,-3.906,1.0,0.09
20609,2881847090531462016,0.075291,39.546087,21.367,18.906,0.641,1.5,-3.132,1.0,0.0
4309,363781019848444416,12.882932,35.24627,20.498,17.996,0.479,1.286,-3.132,1.0,0.03
9386,377651977509659008,13.24087,45.664939,19.834,18.934,0.938,0.897,-1.853,0.99,0.06
13849,394055552828481408,0.023298,50.983168,20.069,19.396,0.805,0.826,-1.643,1.0,0.01
3228,321245136921786752,17.512213,35.677359,18.414,19.334,1.059,0.181,-0.064,0.7,0.01
16918,418987807926643840,6.985677,52.407768,19.691,18.944,0.877,0.84,-1.633,1.0,0.01
8031,373529324300235392,18.642011,43.036301,20.161,18.724,0.696,1.102,-2.245,1.0,0.0
18033,2860969976060571136,1.464957,29.295764,20.355,19.118,0.834,0.876,-2.037,0.96,0.01
5404,368025443969014528,11.837381,39.260889,21.765,19.424,0.386,1.382,-3.105,1.0,0.08
20521,2881016890532619776,0.789734,39.105717,20.316,19.301,0.785,0.913,-1.959,1.0,0.01
5930,368645980844700288,10.009391,39.386665,20.385,19.242,0.65,0.94,-1.937,1.0,0.1
20389,2877464570326664064,3.373173,37.254277,18.405,19.449,1.264,0.478,-0.661,0.8,0.03
1158,313175030812376960,17.54726,31.271529,19.935,19.423,0.589,0.549,-1.241,0.65,0.15
5774,367905700281222144,11.771288,38.153545,20.258,19.202,0.816,0.96,-1.923,0.99,0.0
222,309552797128147072,20.804651,30.423478,19.435,18.142,0.736,1.013,-1.993,1.0,0.03
4121,362221534402791296,11.631231,34.479755,19.846,18.287,0.582,1.164,-2.367,1.0,0.0
11602,385785713558288768,5.352183,44.632994,20.434,19.456,0.576,0.798,-1.712,0.97,0.17
11987,387720446002532736,8.845873,43.850975,18.509,19.424,1.265,0.455,-0.643,0.68,0.02
270,309908798376653312,17.503743,29.45739,20.772,19.286,0.828,1.169,-2.307,1.0,0.0
14005,394842566934524672,5.887292,51.073549,20.819,19.406,0.919,1.132,-2.423,1.0,0.0
14468,396418888649319168,21.644223,42.815538,20.828,19.445,0.5,0.949,-2.023,1.0,0.14
19386,2873783993807431808,0.356225,32.262469,20.092,19.319,0.61,0.746,-1.519,0.95,0.03
5349,367105599413378560,11.653272,36.506769,21.247,19.483,0.554,1.077,-2.507,0.95,0.0
1306,312566592859796992,13.831897,31.092116,21.892,19.405,0.562,1.397,-3.118,1.0,0.15
3120,321576025497439744,19.523742,36.93639,20.123,17.921,0.593,1.438,-2.915,1.0,0.04
10721,381822871788937088,7.732075,41.174691,18.055,19.347,1.221,0.134,0.045,0.51,0.01
17342,2858219543427603968,10.034664,29.766561,20.51,18.919,0.943,1.199,-2.299,1.0,0.0
13470,392344029837041024,3.866226,47.554827,20.304,18.953,0.887,0.985,-2.236,0.97,0.0
7592,372787841146077056,18.492205,41.289129,20.28,19.05,1.036,1.084,-2.158,1.0,0.0
4009,362167894555024384,12.381998,34.281294,20.737,19.269,0.698,1.069,-2.177,1.0,0.01
12963,391237371384137728,6.706293,49.272416,20.33,18.81,0.795,1.075,-2.376,1.0,0.0
19340,2873745850202412672,0.067875,31.806873,20.731,19.286,0.859,1.093,-2.211,1.0,0.0
11033,383496500286615424,3.970051,41.340481,19.983,18.111,0.79,1.263,-2.61,1.0,0.06
3700,360728152798917120,11.048227,31.610929,20.479,19.331,0.599,0.929,-1.857,1.0,0.01
9552,377842193018277376,13.810084,46.011232,17.184,18.338,1.222,0.259,-0.204,0.51,0.09
3530,323993130012743040,21.982523,39.86391,20.089,18.766,1.109,1.172,-2.324,1.0,0.0
3361,321105361505643648,18.918286,35.725585,19.957,19.071,1.007,0.883,-1.788,0.99,0.01
15582,402936827938968448,14.797073,49.925322,17.839,19.064,1.21,0.432,-0.486,0.69,0.1
5949,368091620825702016,12.971075,39.557244,19.986,18.91,0.678,0.886,-1.867,1.0,0.04
17214,2859334315073887488,8.313395,30.89283,20.765,19.263,0.309,0.956,-1.894,1.0,0.28
15175,401127787710652544,16.25291,46.321215,18.089,19.452,1.245,0.267,-0.144,0.59,0.01
18262,2860898198565399168,4.113601,31.07081,20.07,19.204,0.879,0.84,-1.758,1.0,0.0
9679,378971597619352448,7.101666,38.01549,19.976,19.075,0.634,0.835,-1.703,1.0,0.0
10142,380830390746668544,9.205156,40.835469,20.796,19.379,0.551,1.055,-2.257,1.0,0.01
18646,2861373045855021952,1.861837,30.547178,20.463,18.891,0.705,1.195,-2.362,1.0,0.0
14999,400219694188627456,19.809331,49.163358,20.272,19.493,0.89,0.874,-1.773,1.0,0.03
3135,322093758035352320,22.360898,36.497846,20.28,18.841,0.864,1.032,-2.253,1.0,0.03
20558,2880790562936132864,2.092426,38.623456,19.863,19.304,1.307,0.914,-1.706,1.0,0.04
6173,369123680003054080,10.472634,40.354902,18.412,17.633,0.453,0.728,-1.451,0.92,0.12
13976,394500240860210688,4.89219,50.149287,20.359,19.37,0.817,0.937,-1.876,0.99,0.01
2167,317318029279763200,21.220246,34.296593,20.767,19.121,0.844,1.222,-2.601,1.0,0.04
16857,418978496434065664,7.048883,52.237513,21.325,18.535,0.966,1.769,-3.805,1.0,0.03
3995,362510190564858240,11.109091,35.12308,21.369,18.812,0.31,1.432,-3.043,1.0,0.01
7259,371345075731573504,15.995151,40.103787,19.631,19.416,0.697,0.516,-0.994,0.71,0.07
16277,414769084883507200,11.522523,50.130379,19.836,18.608,0.842,1.01,-2.093,1.0,0.0
18446,2862554097435803776,5.001098,32.134079,20.365,18.926,0.781,1.223,-2.31,1.0,0.0
18987,2863129382537008640,6.992046,33.572119,20.737,19.309,0.561,1.022,-2.174,1.0,0.0
13422,392280876638055040,4.577294,47.270723,18.348,18.449,0.551,0.311,-0.415,0.51,0.13
18712,2861865833221974912,2.16602,31.603143,19.894,18.609,0.946,1.088,-2.174,0.99,0.0
6054,368657216478453120,10.274384,39.699385,19.828,18.534,0.68,0.895,-1.882,1.0,0.03
10110,380780152515434624,8.87869,40.254112,18.103,18.603,0.758,0.293,-0.19,0.55,0.07
1873,313917686491675008,17.322286,32.611292,20.081,18.739,0.759,1.165,-2.198,1.0,0.0
396,310708899244854656,19.24876,32.207462,20.299,19.137,0.793,0.981,-2.071,1.0,0.0
1434,313656861717930112,17.599291,32.07135,20.716,19.356,0.725,1.066,-2.124,0.99,0.01
4430,363329051849417984,15.885458,35.744363,20.014,18.672,0.681,0.993,-2.069,1.0,0.0
13285,391519086875590656,8.593124,50.068956,20.355,19.398,0.907,0.985,-1.991,1.0,0.04
6260,368795033389549312,11.582906,39.531477,20.391,19.148,0.899,1.047,-2.211,1.0,0.0
7388,371561988760402816,19.806115,39.115815,20.638,19.408,0.922,1.019,-2.159,1.0,0.0
433,310413439854773120,20.161216,31.486853,19.697,18.462,0.771,1.038,-2.029,1.0,0.0
17025,2858159074582844160,10.246805,29.381051,21.035,19.208,0.326,1.05,-2.305,0.97,0.03
19367,2873772070978162432,0.16723,31.992421,20.249,19.363,0.816,0.848,-1.698,1.0,0.01
5933,368648317306253824,10.118708,39.491926,20.864,19.179,1.065,1.335,-2.685,1.0,0.01
19186,2863872755477385600,6.202491,33.677568,20.84,18.988,0.843,0.758,-3.527,0.96,0.36
19502,2874044474983048704,2.653376,32.674562,20.939,18.929,0.7,1.362,-2.725,1.0,0.0
9851,379408584772040576,7.200238,39.875196,19.481,17.978,0.809,1.202,-2.427,1.0,0.01
6931,370750308661166848,15.324178,38.696367,20.715,19.44,0.873,1.002,-2.14,1.0,0.0
11997,387526725797211776,10.560292,43.228471,21.056,19.125,0.829,1.304,-2.733,1.0,0.19
9059,376543772868272384,15.355962,43.875117,21.354,19.484,0.757,1.347,-2.817,1.0,0.01
1344,314113743158879488,18.045191,33.865069,20.65,19.36,1.009,1.149,-2.271,1.0,0.0
9830,379178924280741632,6.221176,38.505564,19.78,18.423,0.999,1.213,-2.374,1.0,0.03
6960,370953958830304256,15.449981,39.647456,20.447,19.236,0.739,0.923,-2.077,0.87,0.07
9746,379024885278233216,7.541688,38.197993,20.797,19.213,0.712,1.27,-2.521,1.0,0.0
2821,320255889989549568,19.298215,34.842649,21.054,19.326,0.736,1.278,-2.484,1.0,0.01
3761,360336112479589120,11.849588,30.729248,21.127,19.234,0.514,1.026,-2.317,0.95,0.12
12652,389318551796899456,7.614424,46.373823,19.942,18.607,0.977,1.125,-2.255,1.0,0.0
2323,316390281984497024,21.296874,31.737573,20.497,19.314,0.913,1.047,-2.213,1.0,0.0
11267,384148918701179520,1.629664,41.638971,19.826,18.614,0.817,0.994,-2.068,1.0,0.02
18061,2861185549057765888,2.058884,30.42393,20.084,18.833,0.862,0.934,-1.976,1.0,0.0
19134,2863841488114741632,5.869819,33.780142,20.725,19.122,0.622,1.11,-2.327,1.0,0.0
14305,395868892325944704,2.651229,52.318145,20.77,18.759,0.347,1.095,-2.623,0.95,0.02
9811,379955931113262592,3.881039,39.816165,20.365,18.828,0.781,1.198,-2.508,1.0,0.01
6190,368905603025920640,11.873562,40.079752,17.505,18.337,1.125,0.341,-0.385,0.73,0.01
3025,321011117039247872,18.033457,35.389596,20.872,19.233,0.607,1.128,-2.426,0.98,0.01
2055,316407599292276736,21.149479,31.883676,19.829,18.951,0.942,0.889,-1.748,1.0,0.01
15259,401486091061827456,17.464467,47.597155,18.185,19.118,0.956,0.238,-0.002,0.6,0.0
4327,363905470820350848,13.087006,35.811023,17.941,19.106,1.183,0.178,-0.054,0.69,0.01
19980,2875050012728035456,0.46533,33.677196,20.521,19.272,0.472,0.888,-1.984,0.95,0.03
11003,383415205144827136,4.835128,40.951121,20.18,19.255,1.005,0.896,-1.879,1.0,0.04
1405,314246749706098176,15.538451,32.476706,22.075,18.996,0.215,1.543,-3.36,1.0,0.36
10710,381741404849230848,7.199299,41.1691,21.695,19.1,0.493,1.486,-3.363,1.0,0.03
8090,373895633470230656,13.716078,39.488707,19.208,17.933,0.77,1.078,-2.161,1.0,0.01
11008,383173003349887744,1.8113,40.276375,20.201,18.638,0.925,1.147,-2.622,1.0,0.01
11940,387348845431699328,11.274694,42.472062,21.966,19.358,0.318,1.564,-3.386,1.0,0.13
6115,368825716635827712,10.606654,39.420353,20.443,19.331,0.821,0.937,-2.006,0.99,0.1
14062,394995944508515456,4.080423,51.36074,17.077,17.774,1.216,0.423,-0.634,0.67,0.24
17204,2859313115114844672,8.022107,30.643105,20.654,19.205,0.683,1.093,-2.319,1.0,0.0
3331,323224433946246528,20.706547,37.953058,20.572,19.286,0.708,1.027,-2.077,1.0,0.0
3729,361043854369927936,13.840457,32.924103,20.378,19.233,0.886,1.002,-1.974,1.0,0.0
4291,363072865640433024,13.991998,35.145167,21.077,19.448,0.698,1.249,-2.596,1.0,0.04
10985,383063739380906496,3.773233,40.592556,20.929,19.168,0.624,1.301,-2.664,1.0,0.0
17923,2862037223893054080,2.82815,32.754631,20.308,19.282,0.799,0.857,-1.738,1.0,0.03
722,312676131705846528,14.354092,31.476985,19.957,19.06,0.454,0.66,-1.538,0.78,0.04
17329,2858212126018475776,10.060556,29.568083,19.932,18.695,0.67,0.983,-2.062,1.0,0.01
5808,367638415875941248,12.542729,37.729597,19.79,18.502,0.544,0.996,-1.95,1.0,0.03
11246,384070617154669312,1.418842,41.66889,19.835,18.109,0.697,1.223,-2.618,1.0,0.0
20273,2877311360252860672,2.500386,36.266072,20.417,19.45,0.774,0.913,-1.804,1.0,0.09
19358,2873769665797229696,0.509568,32.134509,20.282,18.303,0.488,1.322,-2.679,1.0,0.0
4937,365159910508031232,7.51336,34.293029,18.277,18.872,0.902,0.365,-0.425,0.69,0.09
5436,367468988005959424,11.294493,37.349811,20.023,18.137,0.558,1.314,-2.659,1.0,0.01
278,310015893387970688,17.451765,30.219562,19.94,19.303,0.862,0.73,-1.435,0.99,0.01
3468,323495807159566592,20.242371,38.648494,21.823,19.437,0.306,1.346,-2.926,1.0,0.29
3199,321792972885791104,19.201254,37.319613,21.851,19.233,0.493,1.54,-3.278,1.0,0.01
14249,395520415858210176,1.592597,51.30766,21.176,19.382,0.568,1.296,-2.688,1.0,0.0
9038,376413854399959552,15.183209,43.380959,21.03,19.084,0.149,1.024,-2.379,0.94,0.28
18472,2863451436364301568,3.445707,32.330578,19.639,18.816,0.461,0.802,-1.434,0.99,0.01
14406,396795883698196352,21.625059,44.242871,19.803,18.677,0.698,0.973,-1.937,1.0,0.01
19124,2864089496706038272,4.854815,34.202306,20.475,19.486,0.823,0.897,-1.956,1.0,0.05
9387,377653558058244608,13.177027,45.760452,20.901,19.339,0.613,1.086,-2.249,1.0,0.01
7121,371956060599247488,18.705295,40.539551,16.725,17.122,0.679,0.239,-0.253,0.58,0.02
13803,393880730478160640,0.324726,49.770028,17.728,18.73,1.224,0.279,-0.295,0.7,0.03
20429,2880712050934481152,1.033692,37.971177,21.037,19.318,0.801,1.219,-2.552,1.0,0.0
1200,313298455287114880,16.29029,31.131698,21.225,19.495,0.669,1.149,-2.34,1.0,0.05
7043,371886275970788480,19.123841,40.212784,20.193,19.015,0.851,0.947,-1.986,1.0,0.0
16593,415873647394013824,7.38543,51.849221,20.644,18.09,0.677,1.59,-3.439,1.0,0.01
8127,374591899208639232,15.582134,41.721858,20.419,19.174,0.71,1.058,-2.243,1.0,0.0
8928,375766108907693184,13.255367,44.010438,20.356,19.075,0.777,1.053,-2.175,1.0,0.0
2270,316705463864467328,20.912224,32.776645,21.015,18.951,0.684,1.248,-2.838,0.99,0.01
7741,372627376872520576,20.197746,42.703789,20.859,19.436,0.744,1.106,-2.107,0.99,0.1
14038,394947089258884608,5.088894,51.019359,18.925,17.439,0.88,1.183,-2.453,1.0,0.08
5238,366359890011074432,6.944005,36.027907,21.629,19.469,0.308,1.339,-2.933,1.0,0.17
5309,366813679076280448,8.215936,37.242394,20.987,19.13,0.365,1.067,-2.522,0.95,0.07
6297,369963848609075840,18.316253,37.975303,21.563,19.498,0.53,1.183,-2.712,1.0,0.17
19116,2864242191382578560,4.962536,34.941148,19.624,18.28,0.603,1.058,-2.125,1.0,0.01
12081,387651378631928832,9.576904,43.517793,20.196,18.097,0.475,1.409,-2.828,1.0,0.12
20315,2877024941769779584,1.084629,35.987606,21.123,19.296,0.53,1.295,-2.818,1.0,0.14
5190,366403114561909760,7.388928,36.566309,19.983,18.777,0.459,0.943,-1.884,1.0,0.01
2506,315633302588401792,21.540041,31.558616,20.557,19.277,0.858,1.064,-2.256,1.0,0.01
16361,414888484975459968,10.693284,51.082955,20.694,19.394,0.801,1.02,-2.197,1.0,0.0
4418,362918934012708224,13.027303,34.330925,20.264,18.976,0.849,1.004,-2.212,1.0,0.0
4863,364387366151566592,14.588907,36.66763,21.222,19.045,0.598,1.473,-3.115,1.0,0.14
2928,321560288737624064,19.816517,36.71104,20.43,19.107,1.085,1.068,-2.211,1.0,0.0
5204,366443517319588352,6.667118,36.686681,17.95,19.327,1.225,0.153,0.01,0.55,0.0
5428,368053103558281984,12.458138,39.123911,20.843,19.468,0.775,1.11,-2.263,0.99,0.01
20655,2882175775788821376,0.258437,40.653354,21.27,19.408,0.806,1.302,-2.631,1.0,0.0
10565,381511469479818752,9.005498,42.108409,20.126,18.155,0.717,1.288,-2.805,1.0,0.0
5064,365887855925920256,9.703068,36.58995,21.352,19.136,0.735,1.303,-3.071,1.0,0.01
8043,373587976374088576,17.967357,43.062065,20.732,18.985,0.814,1.232,-2.575,1.0,0.0
13577,392504318016817024,4.949949,47.737419,20.02,18.918,0.937,1.022,-2.07,1.0,0.0
9231,376595621712608000,15.350376,44.76855,20.904,19.462,0.9,1.169,-2.304,1.0,0.12
11937,386999917994050816,2.085022,46.829138,18.114,19.379,1.221,0.13,0.036,0.57,0.01
5181,365531064402585472,10.930122,35.392089,20.409,19.193,0.809,0.999,-2.089,1.0,0.0
1584,314825436419939840,16.778633,33.977682,20.013,19.244,1.033,0.871,-1.727,1.0,0.01
3932,360846663831734400,11.186362,32.563252,21.157,18.881,0.626,1.346,-2.875,1.0,0.01
1000,312331537888717824,12.658265,30.6549,20.957,19.346,0.974,1.308,-2.565,1.0,0.01
6646,370153308206432256,17.663052,38.29681,20.735,19.392,0.622,1.078,-2.188,1.0,0.0
15156,400892492226038784,17.312976,45.524978,21.298,19.43,0.568,1.141,-2.532,0.99,0.15
5635,368008367179516544,12.076764,39.114855,20.331,19.19,0.79,1.001,-2.049,1.0,0.0
5308,366812094231857664,8.210002,37.21424,20.605,19.195,0.788,1.114,-2.273,1.0,0.0
8752,375673092801244416,14.451525,43.308149,20.128,19.31,0.736,0.807,-1.541,0.98,0.03
17016,2858093168309643648,8.397818,29.82071,20.222,19.355,1.065,0.833,-1.731,0.98,0.03
17032,2858163953664803328,10.156586,29.513875,20.302,18.768,0.742,1.198,-2.373,1.0,0.0
2215,319812855523034240,19.77633,33.462276,21.455,19.411,0.626,1.205,-2.838,1.0,0.12
2944,320022484287084672,20.330956,34.583781,20.538,19.499,0.799,0.93,-1.909,1.0,0.07
12048,387490854230242688,11.3249,43.221839,19.758,18.828,1.118,0.851,-1.747,0.96,0.14
1938,314321447777625216,16.354701,32.755643,20.449,19.433,0.826,0.941,-1.858,1.0,0.04
20507,2881136599861182080,1.147552,39.632524,19.941,18.568,1.082,1.186,-2.367,1.0,0.01
11625,385692946563134592,5.019044,43.948666,20.81,18.521,0.829,1.453,-3.157,1.0,0.03
2882,320905770081085440,18.103326,34.615496,20.178,19.203,0.827,0.835,-1.822,1.0,0.01
1271,313012719702557696,17.111836,30.364419,20.244,18.438,0.854,1.221,-2.652,1.0,0.01
753,310294761318522240,19.715579,30.88511,21.015,18.537,0.398,1.449,-3.123,1.0,0.06
20244,2877131693180211328,1.768581,36.087667,19.918,19.361,0.655,0.799,-1.475,0.96,0.01
3569,323781332289595904,22.206792,39.476927,20.395,19.103,0.227,0.856,-1.847,0.82,0.16
3252,322432029659655040,22.613836,37.32063,21.392,19.059,0.552,1.324,-2.979,1.0,0.07
16932,419424107885698816,6.811319,53.19386,18.032,18.001,0.505,0.355,-0.54,0.54,0.12
11165,383690357928203392,3.762039,41.566523,20.714,18.362,1.155,1.604,-3.442,1.0,0.09
12398,388810233827030144,6.101127,45.012398,20.73,19.373,0.832,1.103,-2.397,1.0,0.01
12422,388875345531332736,7.118453,45.213308,20.229,18.616,0.855,1.228,-2.515,1.0,0.0
17609,2858522188297476736,9.959155,30.168075,20.678,19.168,0.397,0.996,-2.125,0.85,0.04
13064,391128828968251520,7.552902,48.465202,18.3,19.14,1.027,0.21,-0.151,0.55,0.01
19932,2875736657737839232,4.066643,34.208939,21.645,18.212,0.841,1.892,-3.63,1.0,0.15
13334,391792281155550592,7.383572,50.831144,21.201,19.497,0.84,1.315,-2.722,1.0,0.01
8375,374830424512827648,15.646416,42.550797,20.541,18.929,0.751,1.152,-2.573,1.0,0.0
16416,415210092126557184,11.259491,51.179286,20.679,19.025,0.95,1.226,-2.609,1.0,0.0
14620,397302311881971456,22.439833,45.057965,20.7,19.382,0.812,1.111,-2.214,1.0,0.06
20381,2877017416987063424,1.053865,35.71037,20.722,19.315,0.79,0.99,-2.238,0.93,0.01
17046,2858165602932728064,10.193033,29.563265,20.334,18.316,0.891,1.347,-2.719,1.0,0.0
3719,361471323874828160,9.919309,32.036038,20.195,19.065,1.229,1.011,-2.047,1.0,0.01
1318,313585805778716160,18.079053,31.725643,20.217,19.277,0.81,0.871,-1.839,0.92,0.02
18945,2862247058813990912,6.73417,31.620262,21.336,18.567,0.272,1.504,-3.128,1.0,0.08
17879,2861133665851847936,1.945047,29.980898,20.888,19.083,0.742,1.293,-2.563,1.0,0.01
18680,2862158616847799680,5.799969,31.066747,20.331,19.129,0.804,0.945,-2.067,0.95,0.0
5925,368630342867811712,10.217237,39.269998,20.413,19.003,0.868,1.074,-2.25,1.0,0.02
12298,388231066074156288,9.495563,44.830397,20.947,19.253,0.762,1.304,-2.663,1.0,0.0
12465,388747252425100288,6.96803,44.815694,20.19,19.131,0.828,0.906,-1.899,1.0,0.0
4499,363004073148483712,14.407991,34.816536,19.298,18.639,0.415,0.69,-1.314,0.96,0.01
5722,367437132232791296,10.567324,37.384424,21.708,19.485,0.625,1.341,-3.0,1.0,0.26
4272,363216489346849664,15.430942,35.260582,20.39,19.299,0.849,0.917,-1.831,1.0,0.01
6553,369611283333542656,16.17537,37.082956,20.003,18.966,0.821,0.873,-1.771,1.0,0.01
11114,383747532534012416,3.088266,41.872065,19.455,18.935,0.758,0.733,-1.428,1.0,0.12
17459,2859563700687383808,7.912752,31.40996,20.335,18.959,0.786,1.044,-2.179,1.0,0.0
7919,373000184329029248,18.116559,41.759171,20.334,18.882,0.952,1.066,-2.382,1.0,0.0
17711,2860293913846896512,2.666549,29.354515,19.457,18.002,0.706,1.108,-2.193,1.0,0.0
10818,383079029465402368,3.487798,40.685606,20.889,19.187,1.036,1.245,-2.693,1.0,0.0
17888,2861142358867166208,1.546199,29.9586,20.852,18.715,0.8,1.366,-2.886,1.0,0.01
8006,373951330607169664,15.056215,39.826057,21.227,19.113,0.645,1.226,-2.81,1.0,0.1
14530,397333128273369216,22.138905,45.556035,17.977,18.398,0.793,0.228,-0.149,0.55,0.2
12863,390078176891268480,9.669105,47.381723,20.179,19.311,1.065,0.975,-1.929,1.0,0.0
1007,312478460130647424,14.32489,30.527933,19.327,18.173,0.708,0.962,-1.917,1.0,0.05
16796,417729245066323328,10.43484,53.162202,20.173,18.358,1.224,1.481,-3.096,1.0,0.04
18325,2861090200783877376,2.545395,29.794632,19.945,18.555,0.805,1.102,-2.216,1.0,0.01
667,310127635550853760,18.133551,30.716068,20.597,19.366,0.916,1.003,-2.202,0.98,0.01
12252,388472374517069696,8.668548,43.932397,20.198,19.285,0.581,0.917,-1.863,1.0,0.04
10543,381235762647062528,10.113613,41.485886,19.049,19.259,0.524,0.509,-0.641,0.91,0.1
8133,374313722767500416,13.429911,40.980657,20.915,19.365,0.694,1.041,-2.316,0.96,0.01
9367,377809929227044992,14.363706,45.429096,20.222,19.45,0.925,0.904,-1.748,0.99,0.01
18267,2860908265969442688,4.189389,31.232724,20.811,19.453,0.584,1.13,-2.198,1.0,0.01
16603,415792420970500736,8.061404,51.125445,19.512,18.8,0.696,0.753,-1.563,0.98,0.04
5926,368631343595553408,10.090692,39.198239,20.236,19.108,0.767,0.922,-2.09,1.0,0.01
4724,364122005892085504,12.625073,36.301323,20.537,18.746,0.479,1.065,-2.331,0.98,0.04
