Object ID,RADEG,DECDEG,Pgc,Nearest field,Distance to nearest field
3.801217211434775e+17,5.499736,39.931323,0.01,m230,28.712168667017025
3.147879499453846e+17,16.520643,33.683427,0.05,m094,53.55234951811818
3.972265830185961e+17,22.051886,45.235126,0.05,m344,56.91759752231377
3.70236527491498e+17,17.266123,38.73462,0.06,m200,34.79620774760277
3.9775898716540006e+17,18.781721,44.947422,0.2,m332,12.667411010770374
3.6252194159487974e+17,11.413829,35.457924,0.0,m126,31.234715848322452
2.86138500733944e+18,1.976708,30.743429,0.01,m072,318.8118593285012
3.807459688695498e+17,9.660993,40.298508,0.01,m233,19.214722893166588
2.86192036642286e+18,2.513344,31.753082,0.0,m072,197.83123279353288
3.7894864531455514e+17,6.927652,37.970752,0.12,m183,39.95437678076586
3.1371517019417216e+17,19.22841,32.398048,0.1,m050,54.929551957232526
3.71068303743836e+17,16.685205,39.448985,0.01,m202,62.42201393663736
3.225294352225586e+17,22.245847,38.103241,0.36,m173,40.79906163883891
3.094840089318867e+17,21.169114,30.102742,0.02,m016,41.56445999641045
3.914965125315397e+17,9.149664,49.722609,0.01,m403,26.82164749883872
3.886678814284562e+17,7.73564,45.005678,0.09,m340,37.70630723555745
3.62874197632161e+17,13.569613,34.087466,0.01,m102,53.280637128794126
3.773320496891657e+17,14.598975,44.607633,0.01,m316,56.1159698279679
2.8751584864212654e+18,0.588809,34.068428,0.0,m112,110.94450150893618
4.159713321290231e+17,7.350603,52.09232,0.0,m406,223.97815762003162
3.715352568841801e+17,16.55356,41.422424,0.04,m247,62.26005488561057
3.169508611156265e+17,22.651357,33.044149,0.01,m069,53.658781173493594
3.820744537953997e+17,6.161147,42.112996,0.01,m278,11.728006317494676
3.644313809764407e+17,15.121909,37.238398,0.0,m162,7.738936759138872
3.938904929402885e+17,0.630999,49.805209,0.05,m385,217.36138086787318
3.2400202918497754e+17,21.638861,39.881091,0.14,m217,50.457411567215566
3.912950613872229e+17,9.739549,48.819328,0.01,m398,18.39958123374776
3.8714203416658714e+17,0.487244,46.891933,0.04,m367,37.79561705834208
3.75577714463216e+17,13.047088,42.578164,0.24,m275,59.41142050197118
3.747208513067954e+17,14.476677,41.698038,0.04,m274,58.977093818341345
4.0254773826170816e+17,16.161064,48.699076,0.0,m391,68.13490134934115
3.240266307577133e+17,22.273165,40.19456,0.01,m217,51.08743181658396
3.681071514257014e+17,12.304956,39.36591,0.03,m208,18.074152278567766
3.721877826736581e+17,20.745504,40.91187,0.0,m239,31.136011001440565
2.8767533924608865e+18,1.051824,34.94069,0.08,m112,23.827088485897672
3.7937106393777344e+17,6.947226,39.538449,0.03,m205,41.80884121638616
3.206225083982175e+17,20.126312,35.309793,0.04,m111,31.202373694119327
3.72720324260588e+17,18.880168,41.01218,0.0,m245,40.552989342321816
4.150240684971405e+17,12.19445,50.909461,0.21,m403,230.1963035703741
3.7088661374315635e+17,15.796099,39.378589,0.01,m202,39.70144561075889
3.9506937557315904e+17,4.661894,51.560531,0.01,m404,168.11789611609666
2.8624693663212677e+18,5.862234,31.666413,0.0,m041,80.09662937106611
3.170622897471726e+17,22.681227,33.947122,0.0,m089,55.95347389722027
3.1649143705426355e+17,21.037125,32.356543,0.09,m066,33.29320649123228
3.750595008884178e+17,12.815928,41.600989,0.02,m257,54.47964876095316
2.8741941116450406e+18,0.850916,32.664788,0.01,m095,218.21666740846743
4.069892799037834e+17,22.224096,52.411461,0.03,m380,531.3757601693721
3.735047914472594e+17,19.187569,43.799652,0.0,m311,31.025907432114906
3.834492900050893e+17,3.999977,40.90066,0.01,m246,41.36518379662123
3.645357315011652e+17,13.111921,36.883755,0.01,m166,63.096710354318034
2.8739279911747666e+18,1.754068,32.313662,0.03,m095,214.3500912396503
3.2201300835457536e+17,22.389519,35.85178,0.04,m131,19.95367527475761
3.741117862890039e+17,13.330795,40.034105,0.32,m234,21.44907425781756
3.1309459895895334e+17,16.268316,30.745644,0.0,m033,60.32011782829677
3.7560224731633984e+17,13.587714,42.847203,0.01,m296,34.65860271412796
3.878275453064064e+17,8.934732,44.276413,0.0,m318,61.38799972323159
3.880970974540594e+17,10.985429,44.939219,0.01,m327,22.449077049500605
2.859091391723348e+18,7.215334,30.247941,0.03,m038,132.07847879701666
3.71381084737472e+17,16.325629,40.506189,0.0,m225,51.26212983531684
3.670221739681174e+17,8.59978,38.314697,0.21,m185,15.224754129412792
3.6053481484521344e+17,12.003602,31.441206,0.02,m042,33.27216775522457
3.713002706330341e+17,16.192613,40.158725,0.18,m225,15.93034856792771
2.8634520548404675e+18,3.520442,32.347455,0.01,m072,92.44269495116828
3.806330584739858e+17,8.061557,39.382331,0.13,m207,35.675188752938624
2.8623062563487514e+18,6.065894,31.706589,0.16,m041,66.18156454593064
3.8528921963542464e+17,4.696758,43.369289,0.01,m293,49.86890808179343
3.8189846321374054e+17,7.44671,41.688247,0.12,m277,53.9177079382537
3.717348182439753e+17,21.026854,40.240309,0.0,m239,50.973671273751
3.739183796179626e+17,14.188948,39.833189,0.03,m227,57.48315188546095
3.674662048671598e+17,11.288598,37.239375,0.09,m168,6.012683885558399
4.0089125527438554e+17,17.350738,45.4664,0.16,m334,48.34524212835858
3.694082172799592e+17,16.88462,36.708406,0.03,m157,70.0433628973615
4.164552890510209e+17,8.922938,53.252033,0.03,m406,350.5864933664766
3.6822173685851046e+17,10.393253,38.074943,0.0,m186,51.5552419546682
3.904071713869143e+17,10.906022,47.452016,0.01,m381,31.30035883733363
3.693058596193828e+17,17.071858,36.022899,0.01,m135,47.3760681652937
2.8607141334470277e+18,3.232298,29.974706,0.01,m054,315.57873923893646
3.156995825234606e+17,22.28529,31.812366,0.02,m048,45.28469036926419
3.641753322060264e+17,12.48981,36.54421,0.07,m145,38.206997903156946
3.793923283209994e+17,6.605723,39.740479,0.01,m229,53.94190714712124
2.8802407384026593e+18,1.333665,37.209282,0.03,m156,29.061306117798054
3.737093006109166e+17,19.017934,44.290655,0.01,m311,36.344021882216
4.021674103176257e+17,15.109902,48.039672,0.22,m392,11.966135808218855
3.7466920862093005e+17,14.626414,41.559999,0.0,m252,45.296991474793934
4.018049494374184e+17,16.360167,48.862001,0.0,m391,83.92763119351551
3.847719681337015e+17,1.608691,43.926572,0.0,m310,6.676871933712915
3.895842900107429e+17,11.451668,45.404258,0.1,m346,56.92912278664057
3.1520878802098586e+17,16.591473,35.058264,0.0,m116,14.187077317605532
2.8605088297149635e+18,4.767966,29.603596,0.07,m041,261.7316714040396
3.6384654386961485e+17,13.666098,35.464237,0.07,m122,45.82383410384157
2.8637450746888243e+18,5.498119,33.096855,0.0,m074,47.357596144034474
3.2017772158484954e+17,18.978968,34.93211,0.07,m110,14.278764343546925
3.7257704415157734e+17,21.318728,42.525857,0.02,m282,26.579134591135137
3.643353412117083e+17,14.01006,36.500049,0.04,m143,29.56864602973686
3.661353104661572e+17,7.409379,35.538919,0.01,m121,59.39572347388516
4.156807475233897e+17,9.315133,51.279926,0.01,m406,152.0570740050676
3.9518774487043456e+17,3.671861,52.614352,0.12,m404,300.2372680742557
3.6227400172319475e+17,10.70567,33.911023,0.0,m105,45.05314345500738
2.8614759919251343e+18,2.738647,30.074406,0.07,m054,338.1982467183742
3.0845589684025626e+17,16.57026,29.453368,0.01,m033,197.01226333762702
3.973957703700287e+17,21.374873,45.79341,0.01,m344,25.44818428258221
3.937426429913587e+17,2.005552,49.903167,0.0,m399,171.89389618418323
3.7194609627559155e+17,19.196884,40.585925,0.23,m242,48.69806108969351
3.7617949092000435e+17,15.872714,42.989912,0.03,m294,30.815348267214137
3.734145627731949e+17,20.205349,43.179322,0.0,m287,48.92386255730712
3.0985468178959296e+17,18.512662,30.004667,0.2,m029,126.93732734239205
3.152522187299926e+17,22.513932,30.051103,0.0,m018,19.169902581516347
3.933605626983922e+17,0.021316,48.827396,0.2,m384,114.50639233407232
3.738194922902597e+17,13.992656,39.074728,0.01,m211,41.518367789152606
3.86935051104513e+17,2.945065,46.58104,0.0,m370,50.99349771781966
3.168539666536008e+17,21.231113,33.382038,0.01,m086,31.41551532298379
4.025114500803447e+17,16.11209,48.26062,0.01,m391,27.463093944531014
3.913424778208883e+17,8.449784,48.995935,0.01,m402,28.312569102057907
3.928260282496737e+17,4.33614,48.622649,0.01,m399,55.792756320513966
3.8750848077664154e+17,11.01459,43.432237,0.0,m306,36.9094893353432
2.8754661091594353e+18,0.057081,34.9597,0.3,m112,70.59344628811482
4.024455867600618e+17,13.652439,48.759828,0.0,m393,70.1881485962121
3.2343227600325965e+17,20.560252,38.472417,0.01,m193,35.70429341055308
3.128639420358656e+17,13.974376,31.508338,0.01,m036,50.88725927254938
3.9521585113580096e+17,2.69001,50.204094,0.0,m399,157.50903450414947
3.687779222398463e+17,11.75868,39.378671,0.01,m214,43.82684179082493
3.728087619317421e+17,18.365885,41.651368,0.12,m269,37.93041744404781
2.8606397746777595e+18,3.757207,29.578318,0.0,m054,327.0567233485541
3.679055929058015e+17,11.782096,38.159488,0.01,m188,31.66356354565804
2.863137869392404e+18,7.276682,33.796471,0.0,m099,53.010897512863565
2.859047342539371e+18,6.344954,30.067366,0.0,m041,143.63084744991662
3.140804485725229e+17,17.798281,33.565443,0.0,m071,50.16168521664972
4.037647258357866e+17,18.932037,50.920244,0.0,m386,328.8757277169561
2.8581621669588936e+18,10.222373,29.497676,0.0,m022,137.92820832533727
3.7741255885214e+17,13.678152,45.115571,0.35,m338,10.052924969646826
3.9822325594913664e+17,20.522843,46.447988,0.36,m366,37.94027258527673
2.8619682295370204e+18,2.49295,31.847321,0.0,m072,191.04029795041814
3.8854827517888704e+17,7.941114,44.480667,0.01,m318,40.679221465598324
4.0205986433648115e+17,14.712664,47.653926,0.03,m392,56.81239252207014
3.7628408196304986e+17,16.078787,43.366779,0.01,m294,28.522915615599246
3.966523630718213e+17,21.250797,43.315415,0.0,m304,40.82582950691006
4.162445908300904e+17,9.600701,52.731736,0.02,m406,305.9565397901847
4.0679995774567155e+17,21.934048,51.518759,0.01,m383,430.65151494970064
3.68910791347599e+17,12.395449,40.008044,0.0,m232,31.428417900965144
3.676761772290943e+17,13.021385,38.232051,0.01,m190,26.856985516203714
3.917261343655232e+17,7.964263,50.397272,0.07,m406,31.080555995342696
3.745163765039222e+17,16.337041,41.422319,0.0,m250,54.71415634613513
3.150741665656202e+17,15.80923,34.462399,0.0,m097,46.194110011032116
2.8751550805108664e+18,0.756372,33.999877,0.11,m112,116.61109525969394
3.983120758710459e+17,19.439916,46.283923,0.06,m351,47.66671283149445
3.629020633812429e+17,13.181254,34.147143,0.04,m102,19.778509917831535
3.954150001819292e+17,2.391776,51.320484,0.05,m404,240.04769172572458
2.858389147390646e+18,9.297933,29.614488,0.0,m039,195.15530435946727
2.858403887718484e+18,8.934844,29.739274,0.01,m039,177.79608754249108
3.673552916317692e+17,10.649387,37.035489,0.13,m169,55.33543819024107
3.678197665750725e+17,13.118738,38.435959,0.01,m190,29.660973476405886
3.675476718067457e+17,11.240426,37.919612,0.09,m186,39.9972910744501
3.240526067186305e+17,21.373805,39.966401,0.02,m216,48.124144295492854
3.101639194349038e+17,18.353263,31.021746,0.02,m031,28.07482817075883
3.977986383029032e+17,18.526516,44.838689,0.06,m332,35.7285539332011
3.782677040223295e+17,13.362073,47.441265,0.03,m375,38.427427761586756
3.912149001175845e+17,6.642419,49.274912,0.0,m401,16.606101304181028
3.215000217563191e+17,19.989857,36.399285,0.08,m153,51.17841882005361
3.889371243364324e+17,6.779638,45.619554,0.05,m339,51.72335954825163
3.750507047952522e+17,12.632753,41.40434,0.0,m257,42.76998350426881
2.8616005760418924e+18,2.753862,31.023441,0.01,m072,256.07048935520777
3.204110886328594e+17,20.480815,34.90812,0.01,m111,46.297899382570584
3.651157539493334e+17,8.111864,34.148747,0.0,m101,21.987205563048313
3.699252969824658e+17,18.500483,38.109273,0.0,m177,19.606359216871258
3.094302015814263e+17,19.849643,29.90183,0.04,m017,32.454951774505716
2.862954731985908e+18,6.105681,32.575774,0.0,m055,47.419655217294434
3.88439320448801e+17,8.649912,43.610059,0.04,m297,61.7564757461584
4.171662607523615e+17,14.058585,53.159667,0.01,m403,493.468009509731
3.691792783479698e+17,11.118688,40.706704,0.0,m248,41.59215371832473
2.858453228302528e+18,8.682729,29.765818,0.21,m039,176.23343929703927
3.6209409413295936e+17,11.585451,33.865876,0.24,m104,54.00759295188407
3.166611054422263e+17,20.384455,32.214651,0.03,m066,63.59572270844093
3.874921212450477e+17,11.38309,43.236548,0.01,m285,67.06941723504113
2.859298954607099e+18,7.930868,30.506521,0.01,m038,93.82972103223787
3.956468553921389e+17,1.05207,51.953318,0.0,m404,356.0424216634386
2.858912686725096e+18,7.628607,30.234652,0.0,m038,123.38633128527383
3.981906099007973e+17,21.587704,46.40628,0.38,m362,28.174464860945598
3.933609750156494e+17,0.057724,48.88316,0.0,m384,120.75577795342389
2.8738616811762463e+18,1.405992,31.549838,0.0,m072,288.87159135265966
3.7290627916401306e+17,18.359804,41.754031,0.26,m269,27.301555417523165
3.746007640218898e+17,15.713493,41.929513,0.01,m273,42.87924082747962
3.750280960881861e+17,12.296412,41.240188,0.0,m257,37.25396948774988
3.9398278319826586e+17,0.897859,50.45978,0.0,m399,271.66391274683275
2.874358660431639e+18,0.973908,33.408516,0.0,m095,153.2548712760565
3.240408556897138e+17,22.091739,40.346176,0.01,m240,45.19009240799236
3.621753549144668e+17,12.074271,34.196024,0.02,m104,23.303115635987346
3.8606760514865306e+17,3.885636,45.472428,0.06,m335,45.50451881138286
4.01312540026932e+17,16.784357,47.685498,0.02,m391,54.888147212486686
3.875365526828585e+17,10.640598,43.480689,0.0,m306,36.235532191475485
3.137990766752101e+17,18.499009,32.867284,0.03,m070,45.53443381849518
3.654125190098381e+17,9.954464,34.941165,0.06,m127,61.78612506977165
3.7555747228139635e+17,13.736306,42.928699,0.02,m296,30.79475176204976
3.89826457448261e+17,11.185045,46.852921,0.0,m364,24.51860185169492
3.137357516771492e+17,18.845786,32.586221,0.0,m050,54.808842576853415
2.863609491159566e+18,3.992674,33.201103,0.04,m072,15.760871357119996
3.9584322559434304e+17,1.983951,51.931765,0.04,m404,303.91468863034044
3.957021788671401e+17,0.320816,51.912866,0.0,m404,396.48167353354205
3.748458820986506e+17,15.298519,42.67581,0.0,m295,64.00404136540928
3.977942402562541e+17,18.92145,45.328838,0.0,m332,39.57728601895117
3.750793951774538e+17,13.517328,41.425966,0.01,m256,32.446705264434435
3.835757682022656e+17,5.100111,41.946035,0.06,m272,35.11620323260363
3.894984250221801e+17,6.830197,47.247663,0.05,m377,12.901451262171323
3.7831742256198144e+17,5.719579,36.092775,0.0,m139,29.636975121627785
3.845442661475265e+17,2.598188,42.645054,0.01,m291,49.399941542112856
3.879661181319626e+17,10.414773,44.178682,0.0,m306,60.85024478647329
3.203939474182561e+17,20.702094,34.760471,0.01,m107,46.77040683458121
2.860641977995914e+18,3.84175,29.662149,0.03,m054,315.14405176798783
3.7382557396388006e+17,14.059327,39.121288,0.0,m211,45.37823878344456
3.132185345356714e+17,17.277317,31.29171,0.04,m032,28.851742864312154
3.906914638630382e+17,9.178154,46.816603,0.07,m365,27.709388099348747
2.8738913679895654e+18,1.361368,31.955551,0.04,m095,263.5258691157839
3.655297544368005e+17,10.500176,35.605743,0.12,m127,35.059323449867065
3.781148332486926e+17,12.433953,46.597529,0.01,m361,18.21658073503021
3.157482659780819e+17,22.191191,31.91961,0.01,m048,40.93000598045819
3.223295002002652e+17,22.101096,37.009446,0.01,m152,39.444466974334325
3.116723806678483e+17,14.589291,29.890879,0.04,m019,44.27109185636349
3.858524101070555e+17,4.838625,45.012123,0.01,m341,49.80734465083678
3.625358916491155e+17,11.154431,35.48821,0.04,m126,53.221709770372314
3.203205893768662e+17,21.097318,34.370671,0.0,m107,14.210079948841754
3.1022267458725875e+17,20.044716,30.485291,0.01,m027,56.580355812383786
2.862028943196117e+18,2.847204,32.489757,0.0,m072,117.45755073942063
3.8789894484292275e+17,11.329366,43.837013,0.0,m306,36.483611357955844
2.8761900001263165e+18,3.847053,34.886558,0.04,m117,63.83568902921166
3.749201721502387e+17,14.68475,43.284414,0.0,m295,20.33487498076097
3.6743675857133376e+17,10.448229,37.408258,0.01,m169,34.08093992326156
3.941556126856288e+17,5.231674,48.898035,0.0,m400,21.097691675732495
3.20237370090646e+17,19.872895,35.003346,0.01,m111,12.78924109994727
4.006502904290903e+17,20.53157,49.88776,0.1,m383,234.98291032398686
2.858179106309863e+18,9.7766,29.296219,0.04,m022,185.13759009251925
3.74706248418869e+17,14.987448,41.914715,0.0,m274,30.15985049634015
3.2066562986893734e+17,20.844337,35.920488,0.04,m136,37.7745752916384
3.23388329897604e+17,21.80404,39.050463,0.07,m194,42.73902808781075
3.75725564417269e+17,13.394814,43.473729,0.0,m296,36.8400008732378
3.748053075441994e+17,15.079218,42.23561,0.02,m274,22.293923198925125
4.162384404386802e+17,9.647448,52.70501,0.01,m406,304.2736551869148
3.831196083154285e+17,1.965753,40.02166,0.01,m221,22.195338986231892
3.132932326066664e+17,16.493853,31.023011,0.0,m033,23.452767099353547
3.6392676956272154e+17,13.405006,36.094891,0.0,m143,52.04059503420346
2.8751282498515364e+18,0.707455,33.670994,0.0,m112,153.39116959709725
3.204320867278006e+17,21.042121,35.226364,0.0,m128,26.628542813513977
3.7938971698086374e+17,6.624134,39.664723,0.0,m229,61.15467833987149
3.201212341750221e+17,18.755124,34.199923,0.17,m090,24.503927178860696
3.097979882212736e+17,19.006591,29.94242,0.03,m029,104.7928345178008
3.677891176892566e+17,13.69526,38.531123,0.0,m190,46.58779188440119
2.8603387876660603e+18,2.681785,29.76584,0.01,m054,367.1184636499089
3.198732943027008e+17,19.898571,33.847167,0.0,m085,39.13163727011097
3.727186062722167e+17,18.810843,40.954963,0.05,m245,34.67502713421403
2.8737772249396255e+18,0.072278,32.089972,0.0,m095,314.35368359202914
3.8940744043978854e+17,6.441835,46.869809,0.03,m377,38.60710119633156
4.0396686417325696e+17,18.697225,51.315355,0.0,m388,369.2948068323338
2.8769948082786007e+18,1.144784,35.523009,0.01,m112,60.369362499080054
3.959233525092179e+17,3.078776,52.562953,0.0,m404,312.0031086001531
3.848583485165313e+17,0.720334,43.395772,0.05,m309,62.759809903146106
3.7529987732258534e+17,11.271252,41.787844,0.01,m266,17.507185994704273
3.918495932017581e+17,5.947108,45.486167,0.1,m341,54.10781984321837
3.802708381107736e+17,6.286157,40.866582,0.2,m255,37.14520063914435
2.8742893568401367e+18,1.445925,33.08822,0.01,m095,147.13739377402155
4.0068117983193216e+17,21.550926,49.824572,0.15,m380,242.79062050127465
3.752786129418872e+17,11.603801,41.585894,0.01,m257,46.626319639084365
2.8756192161535273e+18,2.445534,33.213832,0.0,m095,107.27080132565393
2.880293892918392e+18,0.27636,37.282679,0.01,m154,46.70681782155469
3.638650981276376e+17,13.400752,35.690096,0.0,m124,65.61027989067897
3.897471208125046e+17,12.311008,46.501515,0.0,m361,8.527094953742834
3.8044789813905434e+17,5.565257,40.93131,0.0,m255,54.801002329785085
4.0739025804999974e+17,21.689945,52.902829,0.01,m383,577.3905839875595
4.158976648519172e+17,8.246322,51.555418,0.02,m406,157.84308214819106
3.696529616960681e+17,15.696641,37.008637,0.0,m160,54.089823747615654
3.7500194832646784e+17,12.299436,40.863426,0.02,m235,40.595754494441266
3.61577942142959e+17,10.259381,32.447833,0.27,m063,39.73001474529857
4.155446185370934e+17,9.040413,50.613173,0.0,m406,83.58493610823683
2.862078970974855e+18,5.919188,30.559336,0.18,m041,109.05475173171094
2.860734543132308e+18,3.217974,30.278716,0.05,m054,290.2057185156007
2.860810512513824e+18,4.478435,30.439022,0.05,m054,211.78763409935905
3.949511437097198e+17,4.751671,51.149418,0.0,m404,122.232965626634
3.713781297999711e+17,16.170593,40.498505,0.03,m225,45.12894198215837
3.793352610904673e+17,7.61104,39.470196,0.0,m205,52.32716629065074
3.9008621707088384e+17,9.538052,47.556469,0.01,m382,20.05835508638714
3.7277426904857805e+17,17.862181,41.174079,0.14,m245,49.98094582687264
3.619885410166802e+17,11.597355,33.154784,0.01,m082,42.59375443075325
3.8317606136675725e+17,1.628588,40.121345,0.37,m221,18.40395570511687
3.760711203055073e+17,16.615457,42.208883,0.0,m273,38.53118585336855
2.877283808038473e+18,3.425573,36.39622,0.11,m137,52.803056373791925
3.825726313433037e+17,7.117277,43.452186,0.01,m298,38.3950250119528
2.85821350040801e+18,10.12308,29.586155,0.01,m022,138.7896279306864
3.2346759781458394e+17,20.559554,38.510429,0.01,m193,32.73558658459391
3.90313472379643e+17,12.627822,48.065792,0.0,m396,59.92802064717239
3.639824366346152e+17,12.303262,35.361835,0.0,m124,54.25781156903557
3.7534062797395904e+17,11.652183,42.364381,0.0,m279,47.74973702157989
3.895532975244635e+17,6.777431,47.851317,0.01,m394,32.21937154173765
2.85821253833528e+18,10.01662,29.56796,0.0,m022,148.22897126802158
3.127272933558725e+17,13.328159,30.988302,0.01,m036,40.10334247704068
3.959226653144513e+17,2.974333,52.533648,0.01,m404,312.65759360642545
3.135017274994784e+17,16.730749,31.964278,0.0,m052,27.169466983835957
2.8756006618948854e+18,3.32914,33.63161,0.02,m092,61.35372658198565
3.630113960685389e+17,14.53724,34.984556,0.06,m122,49.632233172080724
3.105820387963493e+17,19.225042,31.652293,0.04,m047,32.50271500886699
2.859101665284636e+18,6.819395,30.303474,0.38,m041,116.70625730777768
3.82713476209055e+17,7.227998,44.264334,0.12,m319,33.89726750759469
3.960109354738719e+17,2.51629,53.148418,0.02,m404,387.2546869861414
3.1717481789066086e+17,22.599515,34.224378,0.12,m108,51.23586011958193
3.9638466634708045e+17,22.276949,42.844279,0.0,m283,18.60483308606286
3.1393393864808256e+17,16.990449,32.702808,0.24,m052,58.50009740952054
3.1272313153179994e+17,13.280352,30.798857,0.17,m020,57.33432923284996
4.00846759410804e+17,17.769577,45.395034,0.01,m334,37.78262276831165
4.029227404456641e+17,13.846804,50.128804,0.0,m396,213.02254606301673
3.931892794029389e+17,2.279475,48.364497,0.01,m387,49.94317624623619
3.210488440320493e+17,19.009621,35.382077,0.04,m110,42.85160506263087
4.03499434295067e+17,18.169874,49.885453,0.01,m388,206.2889016895448
3.16688077835952e+17,20.50176,32.569103,0.09,m066,34.42355894608866
3.9009972044810266e+17,10.222183,47.686978,0.01,m381,52.25119496172976
3.896597783557919e+17,10.98309,45.897053,0.01,m346,18.226650706825506
3.842588741604439e+17,1.198589,41.736279,0.02,m267,29.96799666186778
2.8596475384489513e+18,8.52324,31.520524,0.04,m039,42.28084788602899
3.0950472785410355e+17,20.888889,30.367021,0.23,m027,50.78310757390884
4.009210108088136e+17,17.13992,46.005052,0.0,m353,41.04576736526111
3.7167637232887104e+17,19.44001,39.882091,0.0,m219,22.10050557459635
3.976370788128718e+17,20.495824,44.895404,0.01,m329,19.302805649975152
2.8764317896065756e+18,3.909431,35.545151,0.01,m117,65.56338962768707
3.902725155709284e+17,12.444884,47.661596,0.06,m379,22.062891224331974
3.237257038736146e+17,22.598815,39.262021,0.03,m217,63.09322973874433
3.687646937399096e+17,11.177243,39.280778,0.0,m209,19.72472640231091
3.813654406050437e+17,10.40619,41.974595,0.04,m265,48.495298565575624
3.687923833936905e+17,11.492076,39.563735,0.05,m214,13.384646444471889
2.857496996784469e+18,5.266535,29.534524,0.0,m041,238.5652766776317
4.034382396004856e+17,17.217509,49.721212,0.17,m391,189.01945749946276
3.9472698077484045e+17,5.48726,50.612288,0.01,m404,62.294043569773976
3.778979202189066e+17,14.931466,46.037928,0.0,m356,11.044349675287158
3.7553586430024384e+17,14.160506,42.665782,0.01,m296,75.4991963287822
2.8739447973816023e+18,1.135226,32.107632,0.0,m095,256.31051976923266
4.0678456458209024e+17,21.925368,51.137992,0.03,m380,388.8299684724476
2.859140251271379e+18,7.176046,30.711434,0.04,m041,87.87482235574566
2.8606829691650606e+18,3.689824,29.845496,0.0,m054,303.59730851385336
4.02263853806821e+17,14.279342,47.862121,0.01,m393,57.574203234880926
3.752468989022775e+17,12.152787,41.586455,0.0,m257,3.0693701790935672
3.712477345933755e+17,17.732459,40.772688,0.0,m245,60.53566743143121
3.15235863495194e+17,16.633827,35.233862,0.0,m116,16.196947523657585
3.8273704698947085e+17,6.41833,43.90268,0.18,m319,43.51548494482888
3.623422401626248e+17,10.263084,34.195684,0.0,m105,40.56316778934969
3.854672374394376e+17,3.060429,43.773221,0.08,m312,33.43948542319282
3.8167753009599066e+17,8.74176,43.255917,0.12,m297,45.35343961914664
3.6830090599118886e+17,9.690559,38.459278,0.0,m184,29.20277866668007
3.940578592304609e+17,0.300109,50.987439,0.0,m399,339.9181314303554
3.614409842258652e+17,9.916184,31.832664,0.01,m040,56.74742552076398
3.756253026998135e+17,13.077841,43.216475,0.05,m296,36.26996504662753
2.8641715821213967e+18,5.404539,34.605242,0.01,m096,64.69436226394325
3.7718152397085005e+17,14.347696,43.594853,0.07,m295,64.21014726076304
3.9194518199345664e+17,4.95597,46.211466,0.0,m360,35.30119846754018
3.97686659915105e+17,19.655394,45.262619,0.0,m332,64.80574856956696
3.945390330016873e+17,4.784436,50.574086,0.04,m404,61.41164605112099
2.874247266159656e+18,0.787843,32.886569,0.01,m095,203.84759233859765
3.639889649844394e+17,12.318609,35.529039,0.0,m124,59.27394147462374
2.8735155755316746e+18,0.321068,31.299294,0.39,m095,371.94191830729466
3.137358203969033e+17,18.840144,32.604382,0.02,m070,55.210047959264486
3.912374401059556e+17,6.736634,49.276078,0.01,m401,18.201737916275448
3.723955216535502e+17,20.454948,41.246552,0.32,m261,67.74733317341614
3.638451007606026e+17,13.763496,35.504224,0.11,m122,41.616890868250316
3.106388698029048e+17,19.611855,31.887491,0.01,m047,21.52919610097888
2.861924347856178e+18,2.782138,31.802726,0.0,m072,178.33948198489554
3.6899486962727514e+17,12.175198,40.723641,0.01,m235,21.881245559720636
2.8620173296039434e+18,2.894989,32.471181,0.0,m072,115.26237533552116
4.0674096637170586e+17,22.15609,50.758635,0.01,m380,347.82383659537373
3.812666907135662e+17,10.731999,41.242602,0.35,m248,33.56725436901791
2.876667359970866e+18,4.249702,36.948467,0.01,m159,36.63329798398567
2.8811301058704896e+18,0.820868,39.41858,0.07,m197,57.68591067586368
2.881046783505198e+18,1.609727,38.965002,0.07,m199,37.07744029736941
2.8738753520559283e+18,1.594526,31.805916,0.01,m072,257.5056241590656
3.7387450223115904e+17,13.659637,39.268569,0.03,m211,11.18608871660632
3.6464306702854605e+17,13.391303,37.652694,0.01,m164,59.787892772561015
3.822984105666209e+17,8.148381,42.569378,0.01,m276,64.36339045565268
3.768404348463068e+17,17.02907,45.058185,0.01,m334,46.01293912746039
3.909390214786524e+17,8.599014,48.372806,0.0,m395,43.62269985084243
3.746458096391263e+17,14.851775,41.178915,0.0,m252,29.605979628478877
3.686518520642971e+17,10.071103,39.571584,0.16,m210,53.16826195062726
3.776335950503708e+17,12.979057,45.721906,0.01,m343,63.58304637018924
3.7469281376122176e+17,15.183327,41.79174,0.0,m274,50.26285224472402
3.9262402734738496e+17,5.460383,48.269615,0.0,m390,28.751816365641815
3.10629219011915e+17,19.629661,31.770336,0.04,m047,10.133592732059933
3.720653932871868e+17,19.163545,41.126788,0.01,m242,54.28581811059445
2.880740500797264e+18,1.344334,38.266801,0.03,m176,42.53387774744613
3.788798871866017e+17,7.053375,37.521511,0.02,m165,60.12261026223901
3.146506827906404e+17,15.001023,33.67327,0.0,m075,69.03755668308077
3.1313033308716224e+17,16.700444,31.09846,0.0,m033,19.13990878984643
3.9489331626673306e+17,5.486602,51.5598,0.01,m404,165.25966811924383
4.04230850045701e+17,16.091108,50.333633,0.01,m391,248.5401548768591
