,Object ID,RADEG,DECDEG,Nearest field,Distance to nearest field
452,C36,12.885833333333332,41.95666666666667,m275,0.49668530626751367
453,G355,12.890583333333332,39.95994722222223,m234,0.46527096866628626
454,C37,12.947083333333332,41.62555555555556,m256,0.45548391019710593
455,2M013,12.982,47.1230278,m375,0.4183846863259995
456,SH25,13.016891666666666,41.58495833333333,m256,0.39581224140191823
457,C39,13.144166666666663,43.30694444444444,m296,0.311500202285755
458,C40,13.52625,29.921666666666667,m020,0.3901919286874607
459,2M028,13.6612917,45.1246389,m338,0.07635194093215678
460,SDSS10,13.86708333333333,43.99194444444444,m317,0.28502874123668565
461,2M029,14.2094167,40.1478333,m227,0.3715335128423708
462,C41,15.052916666666665,34.011944444444445,m097,0.35537243320136136
463,2M016,15.0995833,42.4306944,m274,0.3373407714939746
464,2M017,15.1573333,42.2179167,m274,0.25023846237033887
465,2M007,15.29625,39.2513056,m204,0.3712101906897038
466,2M008,15.430875,40.40575,m225,0.5357857622444427
467,2M030,15.959,43.3431111,m294,0.27992529335659316
468,LAMOST-C14,16.00398,40.59559,m225,0.48561423800692666
469,C45,16.429166666666664,30.94527777777778,m033,0.30282455375396705
470,C47,16.561666666666667,34.020833333333336,m094,0.14253364905996924
471,C48,16.66875,32.499722222222225,m052,0.325666769431228
472,PAndAS-Cand-02,16.974499999999995,48.378275,m391,0.46691884745293144
473,C50,17.13958333333333,33.78611111111111,m094,0.5945164157215693
474,C51,17.419166666666662,34.23694444444445,m091,0.3112850102071473
475,2M033,17.5007917,40.4058333,m223,0.38522603262149646
476,C52,17.711666666666666,44.74388888888889,m334,0.33647354142351404
477,C55,18.62333333333333,46.10194444444445,m351,0.28569491329512176
478,SDSS13,19.173749999999995,33.32361111111111,m070,0.32007143977676505
479,C56,19.399999999999995,46.18833333333333,m351,0.3456868669695412
480,PAndAS-55,19.835041666666665,46.0532,m348,0.43113286031788933
481,C58,19.9325,33.15555555555555,m085,0.35043734739119353
482,LAMOST-C05,20.15258,36.50384,m153,0.3762921570494358
483,SDSS14,20.58625,35.19305555555555,m111,0.49916934054661066
484,C59,20.73625,42.244166666666665,m282,0.5121173435720323
485,LAMOST-C23,21.04854,41.70561,m261,0.03444074972353389
486,C60,21.544999999999995,43.81972222222223,m304,0.2778067571809283
487,C61,21.906666666666663,38.11805555555556,m173,0.3804602386705686
488,C63,22.160833333333333,44.01305555555555,m303,0.44253560135511083
489,C65,22.822499999999994,45.72861111111112,m342,0.21280217199039728
490,C66,23.19083333333333,42.95888888888889,m280,0.5176018605242628
491,C67,23.49625,42.63388888888889,m280,0.13041902151071688
492,C68,23.525,45.72555555555556,m342,0.451122750403301
493,C69,23.66458333333333,44.094722222222224,m321,0.47741468498607204
494,LAMOST-C12,23.75001,32.17213,m058,0.251858199131523
495,LAMOST-C18,23.84216,29.55245,m014,0.3451960388891726
496,LAMOST-2,24.07521,30.27437,m024,0.5568074281568378
497,LAMOST-C16,25.11528,30.62788,m025,0.4739768517815921
498,LAMOST-C20,26.02594,30.52029,m025,0.34468958668136307
499,LAMOST-C19,26.13748,30.74861,m025,0.4147743541470913
500,SDSS18,357.2904166666666,40.458333333333336,m238,0.18937160235993433
