,Object ID,Nearest field,Distance to nearest field
2235,C60,m304,0.2778067571809283
2236,C61,m173,0.3804602386705686
2237,PAndAS-57,m240,0.26614830789584826
2238,C62,m240,0.2658318365284157
2239,C63,m303,0.44253560135511083
2240,G,m362,0.5438438085946753
2241,PAndAS-58,m240,0.0689831550570834
2242,SDSS16,m240,0.06902102151101211
2243,C64,m380,1.2614697978045282
2244,C65,m342,0.21280217199039728
2245,LAMOST-C04,m030,0.20642061525032984
2246,C66,m280,0.5176018605242628
2247,C67,m280,0.13041902151071688
2248,C68,m342,0.451122750403301
2249,C69,m321,0.47741468498607204
2250,LAMOST-C12,m058,0.251858199131523
2251,HM33-D,m043,0.1755661732588085
2252,LAMOST-C18,m014,0.3451960388891726
2253,M33-E,m058,0.2564914080706307
2254,HM33-A,m005,0.4348677812118979
2255,HM33-B,m014,0.5627504420040739
2256,C70,m342,0.7873949989054676
2257,LAMOST-2,m024,0.5568074281568378
2258,HM33-C,m043,0.4456472990842959
2259,LAMOST-C16,m025,0.4739768517815921
2260,LAMOST-C20,m025,0.34468958668136307
2261,LAMOST-C19,m025,0.4147743541470913
2262,C71,m323,2.231395791049868
2263,C72,m363,2.614844232805529
2264,SDSS17a,m323,1.5088759810510999
2265,C73,m215,1.6366280188250308
2266,C74,m323,0.8810978451983286
2267,C75,m215,0.585969872330889
2268,SDSS18,m238,0.18937160235993433
2269,PAndAS-01,m305,0.3091504057229443
2270,PAndAS-02,m263,0.0984315954163916
